run_id,timestamp,tag,chip,gpu_cores,memory_gb,bandwidth_gbs,os_version,model_id,model_type,engine_type,mtp_enabled,specprefill,kv_quant,cache_type,prompt_set,concurrency,max_tokens,enable_thinking,extra_body,repetition,prompt_tokens,ttft_ms,tpot_ms,e2e_latency_ms,gen_tps,prompt_tps,throughput_tps,requests_per_s,metal_active_gb,metal_peak_gb,metal_cache_gb,cache_hits,cache_misses,cache_hit_rate,tokens_saved,validated
9b6d1128,2026-06-18T10:26:37.528396+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,llm,,False,False,,,short,1,2048,,,0,26,116.916791012045,28.596979854357183,14912.195082986727,35.10452852917872,222.38037646210654,34.66961082006254,0.06705920854944397,3.67,5.02,0.0,0,0,0.0,0,True
9b6d1128,2026-06-18T10:26:37.528396+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,llm,,False,False,,,short,1,2048,,,1,26,117.35904100351036,28.801308172750424,15018.36899999762,34.85548257476125,221.54236927704878,34.42451041122255,0.06658512652073993,3.74,5.02,0.0,0,0,0.0,0,True
9b6d1128,2026-06-18T10:26:37.528396+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,llm,,False,False,,,short,1,2048,,,2,26,117.64299997594208,28.941092314537684,15089.945749961771,34.68713220065161,221.00762480825026,34.26122323874556,0.06626929059718677,3.81,5.02,0.0,0,0,0.0,0,True
9b6d1128,2026-06-18T10:26:37.528396+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,llm,,False,False,,,short,1,2048,,,3,26,116.53395899338648,28.658997005832752,14943.229749973398,35.02856345395892,223.1109302780621,34.597607655796125,0.06691993743867722,3.88,5.02,0.0,0,0,0.0,0,True
9b6d1128,2026-06-18T10:26:37.528396+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,llm,,False,False,,,short,1,2048,,,4,26,118.53704100940377,28.516560761163067,14871.73587497091,35.20352624404932,219.34072066078798,34.763931012929675,0.06724164605982529,3.95,5.02,0.0,0,0,0.0,0,True
9b6d1128,2026-06-18T10:26:37.528396+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,llm,,False,False,,,short,2,2048,,,0,26,272.4408125213813,33.77602321354901,11497.672521014465,29.78686944523205,101.29315263186982,54.21238871060646,0.16304477807701193,4.36,5.02,0.0,0,0,0.0,0,True
9b6d1128,2026-06-18T10:26:37.528396+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,llm,,False,False,,,short,2,2048,,,1,26,148.6936665023677,28.370154972850372,10299.989478982752,35.46185051280165,184.94534471487538,55.00069053338596,0.15363321378040773,4.54,5.02,0.0,0,0,0.0,0,True
9b6d1128,2026-06-18T10:26:37.528396+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,llm,,False,False,,,short,2,2048,,,2,26,271.8693745264318,33.63565599029627,11451.222396019148,29.911131171521596,101.50456695742065,54.40436743521839,0.16362215769990493,4.74,5.02,0.0,0,0,0.0,0,True
9b6d1128,2026-06-18T10:26:37.528396+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,llm,,False,False,,,short,2,2048,,,3,26,272.51835400238633,33.643310107083586,11454.066604026593,29.904336574233618,101.26694025926147,54.39853258808662,0.16360460928747855,4.95,5.21,0.0,0,0,0.0,0,True
9b6d1128,2026-06-18T10:26:37.528396+00:00,,Unknown,16,16.0,200,macOS-26.5.1-arm64-arm-64bit,qwen35-optiq,llm,,False,False,,,short,2,2048,,,4,26,148.3545835071709,28.3330125974381,10288.175728986971,35.508386796909356,185.3685463095229,55.03397593804604,0.15372618977107833,5.13,5.25,0.0,0,0,0.0,0,True
